airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
SUMU,153225,MVD,-34.838402,-56.0308,Carrasco International /General C L Berisso Airport
LIPE,152554,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
KPHL,150863,PHL,39.87189865112305,-75.24109649658203,Philadelphia International Airport
LHBP,138439,BUD,47.429759999999995,19.261093,Budapest Liszt Ferenc International Airport
KATL,133861,ATL,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport
GOOY,123377,DKR,14.739700317382812,-17.49020004272461,Léopold Sédar Senghor International Airport
LFOB,122714,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
UUDD,117411,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LEGE,115706,GRO,41.901000976999995,2.7605500221,Girona Airport
EPWA,114706,WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
GCLA,114261,SPC,28.626499,-17.7556,La Palma Airport
FAJS,114091,JNB,-26.1392,28.246,OR Tambo International Airport
EHEH,109049,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EFHK,106146,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
VTBD,105987,DMK,13.912599563599999,100.607002258,Don Mueang International Airport
SBSV,104975,SSA,-12.9086112976,-38.3224983215,Deputado Luiz Eduardo Magalhães International Airport
DTTA,104923,TUN,36.85100173950195,10.22719955444336,Tunis Carthage International Airport
EGGP,102693,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
OTBD,102182,DIA,25.261101,51.565102,Doha International Airport
LFMN,95920,NCE,43.658401489300005,7.215869903560001,Nice-Côte d'Azur Airport
MPTO,94710,PTY,9.0713596344,-79.3834991455,Tocumen International Airport
EGPH,93584,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EDDS,93140,STR,48.6898994446,9.22196006775,Stuttgart Airport
LFSB,92608,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EBCI,91309,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LBSF,88904,SOF,42.696693420410156,23.411436080932614,Sofia Airport
LELC,86196,MJV,37.775001525878906,-0.8123890161514282,San Javier Airport
EGGD,85845,BRS,51.382702,-2.71909,Bristol Airport
SLVR,85774,VVI,-17.6448,-63.135399,Viru Viru International Airport
ENGM,85477,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EDDK,84900,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LIMF,75732,TRN,45.200802,7.64963,Turin Airport
