airpt_arr,pax2017,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LGAV,279572,LEMD,40.471926,-3.56264,37.9364013672,23.944499969499997
LEJR,274527,LEMD,40.471926,-3.56264,36.74459838867188,-6.060110092163086
LTBA,260132,LEMD,40.471926,-3.56264,40.976898,28.8146
LEMH,253313,LEMD,40.471926,-3.56264,39.86259841918945,4.2186498641967765
LKPR,248487,LEMD,40.471926,-3.56264,50.1008,14.26
LEGR,247677,LEMD,40.471926,-3.56264,37.18870162963867,-3.777359962463379
EDDT,233562,LEMD,40.471926,-3.56264,52.5597,13.2877
LHBP,231236,LEMD,40.471926,-3.56264,47.429759999999995,19.261093
LIML,227835,LEMD,40.471926,-3.56264,45.445099,9.27674
LFLL,222085,LEMD,40.471926,-3.56264,45.725556,5.081111
MDPC,218614,LEMD,40.471926,-3.56264,18.567399978599997,-68.36340332030001
SUMU,213837,LEMD,40.471926,-3.56264,-34.838402,-56.0308
UUEE,213388,LEMD,40.471926,-3.56264,55.972599,37.4146
GMMN,210032,LEMD,40.471926,-3.56264,33.36750030517578,-7.589970111846924
EDDB,205942,LEMD,40.471926,-3.56264,52.380001,13.5225
LBSF,200788,LEMD,40.471926,-3.56264,42.696693420410156,23.411436080932614
MROC,199481,LEMD,40.471926,-3.56264,9.993860244750977,-84.20880126953125
ESSA,192973,LEMD,40.471926,-3.56264,59.651901245116996,17.918600082397
GMTT,191155,LEMD,40.471926,-3.56264,35.726898193400004,-5.916890144349999
LEXJ,189676,LEMD,40.471926,-3.56264,43.427101135253906,-3.82000994682312
LEAM,188993,LEMD,40.471926,-3.56264,36.84389877319336,-2.3701000213623047
LFML,188234,LEMD,40.471926,-3.56264,43.439271921999996,5.22142410278
SEGU,182255,LEMD,40.471926,-3.56264,-2.15741991997,-79.88359832760001
EGPH,181518,LEMD,40.471926,-3.56264,55.95000076293945,-3.372499942779541
EFHK,177648,LEMD,40.471926,-3.56264,60.317199707031,24.963300704956
LESO,177577,LEMD,40.471926,-3.56264,43.35649871826172,-1.7906099557876587
EDDH,176376,LEMD,40.471926,-3.56264,53.630401611328004,9.988229751586902
SLVR,174368,LEMD,40.471926,-3.56264,-17.6448,-63.135399
MPTO,172661,LEMD,40.471926,-3.56264,9.0713596344,-79.3834991455
KORD,172450,LEMD,40.471926,-3.56264,41.9786,-87.9048
SVMI,170016,LEMD,40.471926,-3.56264,10.601194,-66.991222
SKCL,164553,LEMD,40.471926,-3.56264,3.54322,-76.3816
EGCC,163675,LEMD,40.471926,-3.56264,53.35369873046875,-2.2749500274658203
LFSB,161771,LEMD,40.471926,-3.56264,47.59,7.5291667
KDFW,159372,LEMD,40.471926,-3.56264,32.896801,-97.038002
LFMN,157295,LEMD,40.471926,-3.56264,43.658401489300005,7.215869903560001
ZSPD,147556,LEMD,40.471926,-3.56264,31.143400192260746,121.80500030517578
LIRP,147221,LEMD,40.471926,-3.56264,43.683899,10.3927
LIRN,147174,LEMD,40.471926,-3.56264,40.886002000000005,14.2908
EGBB,146019,LEMD,40.471926,-3.56264,52.4538993835,-1.7480299472799998
EGGW,145622,LEMD,40.471926,-3.56264,51.87469863891602,-0.36833301186561584
KPHL,137149,LEMD,40.471926,-3.56264,39.87189865112305,-75.24109649658203
OMAA,135928,LEMD,40.471926,-3.56264,24.433000564575195,54.651100158691406
KATL,132975,LEMD,40.471926,-3.56264,33.6367,-84.428101
VHHH,131033,LEMD,40.471926,-3.56264,22.308901000000002,113.915001
EPWA,125809,LEMD,40.471926,-3.56264,52.1656990051,20.9671001434
LFRS,125384,LEMD,40.471926,-3.56264,47.15319824220001,-1.61073005199
KEWR,121912,LEMD,40.471926,-3.56264,40.69250106811523,-74.168701171875
KBOS,119914,LEMD,40.471926,-3.56264,42.36429977,-71.00520325
GCLA,118773,LEMD,40.471926,-3.56264,28.626499,-17.7556
EBCI,117288,LEMD,40.471926,-3.56264,50.459202000000005,4.4538199999999994
LIMF,115818,LEMD,40.471926,-3.56264,45.200802,7.64963
EGGD,115209,LEMD,40.471926,-3.56264,51.382702,-2.71909
LIRQ,115082,LEMD,40.471926,-3.56264,43.810001,11.2051
ENGM,112335,LEMD,40.471926,-3.56264,60.193901062011996,11.100399971008
LTFJ,111617,LEMD,40.471926,-3.56264,40.898601532,29.3092002869
ELLX,110547,LEMD,40.471926,-3.56264,49.6233333,6.204444400000001
SKRG,109387,LEMD,40.471926,-3.56264,6.164540000000001,-75.4231
LMML,106918,LEMD,40.471926,-3.56264,35.857498,14.4775
GOOY,105378,LEMD,40.471926,-3.56264,14.739700317382812,-17.49020004272461
SBGL,105317,LEMD,40.471926,-3.56264,-22.809999465900002,-43.2505569458
LFBD,104324,LEMD,40.471926,-3.56264,44.8283004761,-0.7155560255050001
DAAG,102636,LEMD,40.471926,-3.56264,36.691001892089844,3.215409994125366
CYYZ,100828,LEMD,40.471926,-3.56264,43.6772003174,-79.63059997559999
GEML,93349,LEMD,40.471926,-3.56264,35.279800415,-2.9562599658999997
SACO,93116,LEMD,40.471926,-3.56264,-31.323601,-64.208
EGGP,92221,LEMD,40.471926,-3.56264,53.33359909057617,-2.849720001220703
EPMO,89417,LEMD,40.471926,-3.56264,52.451099,20.6518
ZBAA,88616,LEMD,40.471926,-3.56264,40.0801010131836,116.58499908447266
LFOB,87738,LEMD,40.471926,-3.56264,49.45439910888672,2.1127800941467285
MGGT,79227,LEMD,40.471926,-3.56264,14.5833,-90.527496
RJAA,79140,LEMD,40.471926,-3.56264,35.764701843299996,140.386001587
GMME,78249,LEMD,40.471926,-3.56264,34.051497999999995,-6.751519999999999
RKSI,75870,LEMD,40.471926,-3.56264,37.46910095214844,126.45099639892578
LICC,75817,LEMD,40.471926,-3.56264,37.466801000000004,15.0664
