airpt_arr,pax2001,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
GCFV,197814,LEMD,40.471926,-3.56264,28.452699661254886,-13.863800048828125
LSGG,194412,LEMD,40.471926,-3.56264,46.23809814453125,6.108950138092041
LPPR,189808,LEMD,40.471926,-3.56264,41.248100280799996,-8.68138980865
EGGW,179868,LEMD,40.471926,-3.56264,51.87469863891602,-0.36833301186561584
MDPC,170518,LEMD,40.471926,-3.56264,18.567399978599997,-68.36340332030001
LEAM,165965,LEMD,40.471926,-3.56264,36.84389877319336,-2.3701000213623047
ESSA,164649,LEMD,40.471926,-3.56264,59.651901245116996,17.918600082397
EDDL,163745,LEMD,40.471926,-3.56264,51.289501,6.766780000000001
MMUN,158104,LEMD,40.471926,-3.56264,21.036500930800003,-86.8770980835
LEMH,146198,LEMD,40.471926,-3.56264,39.86259841918945,4.2186498641967765
LGAV,145788,LEMD,40.471926,-3.56264,37.9364013672,23.944499969499997
KEWR,143535,LEMD,40.471926,-3.56264,40.69250106811523,-74.168701171875
SPIM,134984,LEMD,40.471926,-3.56264,-12.0219,-77.114305
LFLL,126728,LEMD,40.471926,-3.56264,45.725556,5.081111
LIML,122924,LEMD,40.471926,-3.56264,45.445099,9.27674
GMMN,120569,LEMD,40.471926,-3.56264,33.36750030517578,-7.589970111846924
EIDW,119917,LEMD,40.471926,-3.56264,53.421299,-6.27007
LOWW,111995,LEMD,40.471926,-3.56264,48.110298156738004,16.569700241089002
SBGL,111137,LEMD,40.471926,-3.56264,-22.809999465900002,-43.2505569458
LFMN,109652,LEMD,40.471926,-3.56264,43.658401489300005,7.215869903560001
KORD,109305,LEMD,40.471926,-3.56264,41.9786,-87.9048
KATL,106722,LEMD,40.471926,-3.56264,33.6367,-84.428101
KPHL,106429,LEMD,40.471926,-3.56264,39.87189865112305,-75.24109649658203
LEZG,99138,LEMD,40.471926,-3.56264,41.66619873046875,-1.0415500402450562
GCLA,98494,LEMD,40.471926,-3.56264,28.626499,-17.7556
LKPR,98288,LEMD,40.471926,-3.56264,50.1008,14.26
LLBG,92389,LEMD,40.471926,-3.56264,32.011398315429695,34.88669967651367
LTBA,87885,LEMD,40.471926,-3.56264,40.976898,28.8146
EGGP,87032,LEMD,40.471926,-3.56264,53.33359909057617,-2.849720001220703
LIPZ,82186,LEMD,40.471926,-3.56264,45.505299,12.3519
FAJS,79534,LEMD,40.471926,-3.56264,-26.1392,28.246
KIAD,77988,LEMD,40.471926,-3.56264,38.94449997,-77.45580292
HECA,76682,LEMD,40.471926,-3.56264,30.12190055847168,31.40559959411621
LFBO,76164,LEMD,40.471926,-3.56264,43.629101,1.36382
