airpt_arr,pax2018,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGHH,106742,LEPA,39.551700591999996,2.73881006241,50.77999877929688,-1.8424999713897705
UUDD,105730,LEPA,39.551700591999996,2.73881006241,55.40879821777344,37.90629959106445
LFRS,102895,LEPA,39.551700591999996,2.73881006241,47.15319824220001,-1.61073005199
LOWS,93220,LEPA,39.551700591999996,2.73881006241,47.793300628699996,13.0043001175
LIME,90044,LEPA,39.551700591999996,2.73881006241,45.673901,9.70417
LFBD,86586,LEPA,39.551700591999996,2.73881006241,44.8283004761,-0.7155560255050001
LKPR,83349,LEPA,39.551700591999996,2.73881006241,50.1008,14.26
LEZG,82944,LEPA,39.551700591999996,2.73881006241,41.66619873046875,-1.0415500402450562
LEAS,81832,LEPA,39.551700591999996,2.73881006241,43.5635986328125,-6.0346198081970215
EHRD,76083,LEPA,39.551700591999996,2.73881006241,51.956902,4.43722
